patch_id,dataset_class,subset,split,region_role,mountain_id,mountain_name,mountain_name_zh,mountain_name_en,block_id,block_group_id,request_id,processing_unit_id,processing_crs,utm_zone,row_off,col_off,height,width,stride,patch_size,hr_resolution_m,bbox_west,bbox_south,bbox_east,bbox_north,center_lon,center_lat,nodata_ratio,patch_block_coverage,status,warning,hr_path,lr_x2_path,lr_x4_path,lr_x6_path
core_train_027668,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,8547,96,96,96,96,30,-77.64985228373347,-9.278051518505338,-77.6234283945543,-9.251801139783275,-77.6366408188365,-9.2649263973859,0.0,1.0,sampled,,main/train/hr/core_train_027668.tif,main/train/lr/x2/core_train_027668.tif,main/train/lr/x4/core_train_027668.tif,main/train/lr/x6/core_train_027668.tif
core_train_027669,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,8835,96,96,96,96,30,-77.57132872513259,-9.277306576978898,-77.54490128272961,-9.251052611820851,-77.5581154834265,-9.264179658503076,0.0,1.0,sampled,,main/train/hr/core_train_027669.tif,main/train/lr/x2/core_train_027669.tif,main/train/lr/x4/core_train_027669.tif,main/train/lr/x6/core_train_027669.tif
core_train_027670,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,8931,96,96,96,96,30,-77.54515567701932,-9.277054445946089,-77.51872706197142,-9.250799296704225,-77.53194184892403,-9.263926934048971,0.0,1.0,sampled,,main/train/hr/core_train_027670.tif,main/train/lr/x2/core_train_027670.tif,main/train/lr/x4/core_train_027670.tif,main/train/lr/x6/core_train_027670.tif
core_train_027671,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9027,96,96,96,96,30,-77.51898337397581,-9.27680040675038,-77.49255359216647,-9.250544079124094,-77.50576896243257,-9.263672304281712,0.0,1.0,sampled,,main/train/hr/core_train_027671.tif,main/train/lr/x2/core_train_027671.tif,main/train/lr/x4/core_train_027671.tif,main/train/lr/x6/core_train_027671.tif
core_train_027672,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9123,96,96,96,96,30,-77.49281182161661,-9.276544459654168,-77.46638087893045,-9.250286959344033,-77.47959682956721,-9.263415769464284,0.0,1.0,sampled,,main/train/hr/core_train_027672.tif,main/train/lr/x2/core_train_027672.tif,main/train/lr/x4/core_train_027672.tif,main/train/lr/x6/core_train_027672.tif
core_train_027673,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9219,96,96,96,96,30,-77.46664102555539,-9.276286604921792,-77.44020892787816,-9.250027937629552,-77.45342545594224,-9.263157329861608,0.0,1.0,sampled,,main/train/hr/core_train_027673.tif,main/train/lr/x2/core_train_027673.tif,main/train/lr/x4/core_train_027673.tif,main/train/lr/x6/core_train_027673.tif
core_train_027674,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9315,96,96,96,96,30,-77.44047099140502,-9.276026842819553,-77.41403774462366,-9.249767014248116,-77.42725484717107,-9.262896985740566,0.0,1.0,sampled,,main/train/hr/core_train_027674.tif,main/train/lr/x2/core_train_027674.tif,main/train/lr/x4/core_train_027674.tif,main/train/lr/x6/core_train_027674.tif
core_train_027675,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9411,96,96,96,96,30,-77.41430172477747,-9.27576517361569,-77.38786733478003,-9.24950418946912,-77.40108500886625,-9.262634737369988,0.0,1.0,sampled,,main/train/hr/core_train_027675.tif,main/train/lr/x2/core_train_027675.tif,main/train/lr/x4/core_train_027675.tif,main/train/lr/x6/core_train_027675.tif
core_train_027676,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9507,96,96,96,96,30,-77.38813323128392,-9.275501597580412,-77.36169770395956,-9.249239463563928,-77.37491594663952,-9.262370585020651,0.0,1.0,sampled,,main/train/hr/core_train_027676.tif,main/train/lr/x2/core_train_027676.tif,main/train/lr/x4/core_train_027676.tif,main/train/lr/x6/core_train_027676.tif
core_train_027677,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9603,96,96,96,96,30,-77.36196551653462,-9.275236114985862,-77.3355288577737,-9.248972836805825,-77.34874766610173,-9.262104528965274,0.0,1.0,sampled,,main/train/hr/core_train_027677.tif,main/train/lr/x2/core_train_027677.tif,main/train/lr/x4/core_train_027677.tif,main/train/lr/x6/core_train_027677.tif
core_train_027678,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9699,96,96,96,96,30,-77.33579858613905,-9.27496872610614,-77.30936080183295,-9.248704309470044,-77.32258017286284,-9.26183656947853,0.0,1.0,sampled,,main/train/hr/core_train_027678.tif,main/train/lr/x2/core_train_027678.tif,main/train/lr/x4/core_train_027678.tif,main/train/lr/x6/core_train_027678.tif
core_train_027679,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9891,96,96,96,96,30,-77.2834671008423,-9.27442823059731,-77.2570270831246,-9.248161554176129,-77.27024757071737,-9.261294941319337,0.0,1.0,sampled,,main/train/hr/core_train_027679.tif,main/train/lr/x2/core_train_027679.tif,main/train/lr/x4/core_train_027679.tif,main/train/lr/x6/core_train_027679.tif
core_train_027680,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,9987,96,96,96,96,30,-77.25730255715563,-9.27415512452614,-77.23086143157366,-9.247887326778164,-77.24408247302634,-9.261021273205946,0.0,1.0,sampled,,main/train/hr/core_train_027680.tif,main/train/lr/x2/core_train_027680.tif,main/train/lr/x4/core_train_027680.tif,main/train/lr/x6/core_train_027680.tif
core_train_027681,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10083,96,96,96,96,30,-77.23113882025154,-9.273880113285674,-77.20469659270117,-9.247611199922892,-77.21791818506536,-9.260745702779312,0.0,1.0,sampled,,main/train/hr/core_train_027681.tif,main/train/lr/x2/core_train_027681.tif,main/train/lr/x4/core_train_027681.tif,main/train/lr/x6/core_train_027681.tif
core_train_027682,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10275,96,96,96,96,30,-77.17881378921038,-9.273324376434129,-77.15236937541496,-9.247053248982116,-77.16559206075478,-9.260188856125806,0.0,1.0,sampled,,main/train/hr/core_train_027682.tif,main/train/lr/x2/core_train_027682.tif,main/train/lr/x4/core_train_027682.tif,main/train/lr/x6/core_train_027682.tif
core_train_027683,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10371,96,96,96,96,30,-77.15265250628056,-9.27304365139655,-77.1262070082107,-9.24677142547231,-77.13943023561355,-9.25990758047354,0.0,1.0,sampled,,main/train/hr/core_train_027683.tif,main/train/lr/x2/core_train_027683.tif,main/train/lr/x4/core_train_027683.tif,main/train/lr/x6/core_train_027683.tif
core_train_027684,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10467,96,96,96,96,30,-77.12649205254797,-9.272761022336685,-77.10004547610374,-9.246487703656586,-77.11326924261907,-9.259624403657233,0.0,1.0,sampled,,main/train/hr/core_train_027684.tif,main/train/lr/x2/core_train_027684.tif,main/train/lr/x4/core_train_027684.tif,main/train/lr/x6/core_train_027684.tif
core_train_027685,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10563,96,96,96,96,30,-77.10033243361393,-9.272476489546138,-77.07388478469653,-9.246202083827637,-77.08710908737325,-9.259339325969044,0.0,1.0,sampled,,main/train/hr/core_train_027685.tif,main/train/lr/x2/core_train_027685.tif,main/train/lr/x4/core_train_027685.tif,main/train/lr/x6/core_train_027685.tif
core_train_027686,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10659,96,96,96,96,30,-77.07417365507888,-9.272190053318464,-77.04772493959054,-9.245914566280089,-77.06094977547706,-9.259052347703056,0.0,1.0,sampled,,main/train/hr/core_train_027686.tif,main/train/lr/x2/core_train_027686.tif,main/train/lr/x4/core_train_027686.tif,main/train/lr/x6/core_train_027686.tif
core_train_027687,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10755,96,96,96,96,30,-77.04801572254232,-9.271901713949164,-77.02156594638627,-9.245625151310506,-77.03479131253047,-9.258763469155308,0.0,1.0,sampled,,main/train/hr/core_train_027687.tif,main/train/lr/x2/core_train_027687.tif,main/train/lr/x4/core_train_027687.tif,main/train/lr/x6/core_train_027687.tif
core_train_027688,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,10851,96,96,96,96,30,-77.0218586416028,-9.271611471735666,-76.99540781068337,-9.245333839217384,-77.0086337041326,-9.258472690623764,0.0,1.0,sampled,,main/train/hr/core_train_027688.tif,main/train/lr/x2/core_train_027688.tif,main/train/lr/x4/core_train_027688.tif,main/train/lr/x6/core_train_027688.tif
core_train_027689,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11043,96,96,96,96,30,-76.96954705690446,-9.27102527997553,-76.94309413417523,-9.24474552486418,-76.95632107337454,-9.257885434810849,0.0,1.0,sampled,,main/train/hr/core_train_027689.tif,main/train/lr/x2/core_train_027689.tif,main/train/lr/x4/core_train_027689.tif,main/train/lr/x6/core_train_027689.tif
core_train_027690,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11139,96,96,96,96,30,-76.943392564338,-9.270729331033465,-76.91693860456441,-9.244448523210758,-76.93016606220772,-9.25758895813509,0.0,1.0,sampled,,main/train/hr/core_train_027690.tif,main/train/lr/x2/core_train_027690.tif,main/train/lr/x4/core_train_027690.tif,main/train/lr/x6/core_train_027690.tif
core_train_027691,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11235,96,96,96,96,30,-76.91723894575331,-9.270431480456338,-76.89078395484371,-9.244149625647117,-76.90401192797638,-9.257290582686776,0.0,1.0,sampled,,main/train/hr/core_train_027691.tif,main/train/lr/x2/core_train_027691.tif,main/train/lr/x4/core_train_027691.tif,main/train/lr/x6/core_train_027691.tif
core_train_027692,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11331,96,96,96,96,30,-76.89108620674416,-9.270131728551288,-76.86463019060794,-9.243848832481408,-76.8778586762748,-9.256990308773538,0.0,1.0,sampled,,main/train/hr/core_train_027692.tif,main/train/lr/x2/core_train_027692.tif,main/train/lr/x4/core_train_027692.tif,main/train/lr/x6/core_train_027692.tif
core_train_027693,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11427,96,96,96,96,30,-76.86493435290338,-9.269830075627366,-76.83847731745088,-9.243546144023725,-76.85170631269624,-9.256688136704962,0.0,1.0,sampled,,main/train/hr/core_train_027693.tif,main/train/lr/x2/core_train_027693.tif,main/train/lr/x4/core_train_027693.tif,main/train/lr/x6/core_train_027693.tif
core_train_027694,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11619,96,96,96,96,30,-76.81263332309315,-9.269221067968871,-76.7861742667431,-9.242935082482418,-76.79940427227646,-9.25607809934976,0.0,1.0,sampled,,main/train/hr/core_train_027694.tif,main/train/lr/x2/core_train_027694.tif,main/train/lr/x4/core_train_027694.tif,main/train/lr/x6/core_train_027694.tif
core_train_027695,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11715,96,96,96,96,30,-76.78648415830435,-9.268913713862103,-76.76002410037499,-9.242626710028611,-76.7732546066169,-9.255770234691944,0.0,1.0,sampled,,main/train/hr/core_train_027695.tif,main/train/lr/x2/core_train_027695.tif,main/train/lr/x4/core_train_027695.tif,main/train/lr/x6/core_train_027695.tif
core_train_027696,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11811,96,96,96,96,30,-76.7603359010452,-9.268604459992078,-76.7338748474508,-9.242316443542457,-76.74710585144362,-9.255460473136418,0.0,1.0,sampled,,main/train/hr/core_train_027696.tif,main/train/lr/x2/core_train_027696.tif,main/train/lr/x4/core_train_027696.tif,main/train/lr/x6/core_train_027696.tif
core_train_027697,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,11907,96,96,96,96,30,-76.73418855690355,-9.268293306677522,-76.70772651355931,-9.24200428334368,-76.72095801234495,-9.255148815002402,0.0,1.0,sampled,,main/train/hr/core_train_027697.tif,main/train/lr/x2/core_train_027697.tif,main/train/lr/x4/core_train_027697.tif,main/train/lr/x6/core_train_027697.tif
core_train_027698,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,12003,96,96,96,96,30,-76.7080421314662,-9.267980254239111,-76.6815791042883,-9.24169022975393,-76.69481109490818,-9.25483526061106,0.0,1.0,sampled,,main/train/hr/core_train_027698.tif,main/train/lr/x2/core_train_027698.tif,main/train/lr/x4/core_train_027698.tif,main/train/lr/x6/core_train_027698.tif
core_train_027699,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,12195,96,96,96,96,30,-76.65575205904653,-9.267348453283027,-76.6292870819536,-9.241056443697724,-76.64252004736433,-9.25420246435066,0.0,1.0,sampled,,main/train/hr/core_train_027699.tif,main/train/lr/x2/core_train_027699.tif,main/train/lr/x4/core_train_027699.tif,main/train/lr/x6/core_train_027699.tif
core_train_027700,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,12291,96,96,96,96,30,-76.62960842323274,-9.267029705416332,-76.60314248006028,-9.24073671188418,-76.61637592842672,-9.253883223133558,0.0,1.0,sampled,,main/train/hr/core_train_027700.tif,main/train/lr/x2/core_train_027700.tif,main/train/lr/x4/core_train_027700.tif,main/train/lr/x6/core_train_027700.tif
core_train_027701,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,12387,96,96,96,96,30,-76.60346572846026,-9.266709059727742,-76.5769988251282,-9.240415087985491,-76.59023275348986,-9.253562086963028,0.0,1.0,sampled,,main/train/hr/core_train_027701.tif,main/train/lr/x2/core_train_027701.tif,main/train/lr/x4/core_train_027701.tif,main/train/lr/x6/core_train_027701.tif
core_train_027702,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19007,12483,96,96,96,96,30,-76.57732398031075,-9.266386516547556,-76.55085612273989,-9.240091572332922,-76.56409052813589,-9.253239056169855,0.0,1.0,sampled,,main/train/hr/core_train_027702.tif,main/train/lr/x2/core_train_027702.tif,main/train/lr/x4/core_train_027702.tif,main/train/lr/x6/core_train_027702.tif
core_train_027703,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8067,96,96,96,96,30,-77.78050213545302,-9.305262962820052,-77.75408166545186,-9.279018044016986,-77.7672923818697,-9.292140579229942,0.0,1.0,sampled,,main/train/hr/core_train_027703.tif,main/train/lr/x2/core_train_027703.tif,main/train/lr/x4/core_train_027703.tif,main/train/lr/x6/core_train_027703.tif
core_train_027704,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8163,96,96,96,96,30,-77.75432140895711,-9.305025431094684,-77.7278997139139,-9.278779277307232,-77.74111104278984,-9.29190242863246,0.0,1.0,sampled,,main/train/hr/core_train_027704.tif,main/train/lr/x2/core_train_027704.tif,main/train/lr/x4/core_train_027704.tif,main/train/lr/x6/core_train_027704.tif
core_train_027705,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8259,96,96,96,96,30,-77.72814138283648,-9.304785983733176,-77.70171846862794,-9.278538600652578,-77.7149304070231,-9.291662365244484,0.0,1.0,sampled,,main/train/hr/core_train_027705.tif,main/train/lr/x2/core_train_027705.tif,main/train/lr/x4/core_train_027705.tif,main/train/lr/x6/core_train_027705.tif
core_train_027706,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8355,96,96,96,96,30,-77.7019620627141,-9.304544620982997,-77.67553793521816,-9.278296014301723,-77.68875048019308,-9.291420389314116,0.0,1.0,sampled,,main/train/hr/core_train_027706.tif,main/train/lr/x2/core_train_027706.tif,main/train/lr/x4/core_train_027706.tif,main/train/lr/x6/core_train_027706.tif
core_train_027707,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8451,96,96,96,96,30,-77.67578345421214,-9.304301343093584,-77.64935811930798,-9.278051518505338,-77.66257126792256,-9.29117650109139,0.0,1.0,sampled,,main/train/hr/core_train_027707.tif,main/train/lr/x2/core_train_027707.tif,main/train/lr/x4/core_train_027707.tif,main/train/lr/x6/core_train_027707.tif
core_train_027708,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8643,96,96,96,96,30,-77.6234283945543,-9.303809042904597,-77.59700066247596,-9.277556799588371,-77.61021500954725,-9.290682988778874,0.0,1.0,sampled,,main/train/hr/core_train_027708.tif,main/train/lr/x2/core_train_027708.tif,main/train/lr/x4/core_train_027708.tif,main/train/lr/x6/core_train_027708.tif
core_train_027709,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,8931,96,96,96,96,30,-77.54490128272961,-9.303056235425526,-77.51846999901366,-9.27680040675038,-77.53168612170444,-9.289928384481334,0.0,1.0,sampled,,main/train/hr/core_train_027709.tif,main/train/lr/x2/core_train_027709.tif,main/train/lr/x4/core_train_027709.tif,main/train/lr/x6/core_train_027709.tif
core_train_027710,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9027,96,96,96,96,30,-77.51872706197142,-9.302801472048689,-77.49229460614728,-9.276544459654168,-77.5055113148247,-9.289673027865218,0.0,1.0,sampled,,main/train/hr/core_train_027710.tif,main/train/lr/x2/core_train_027710.tif,main/train/lr/x4/core_train_027710.tif,main/train/lr/x6/core_train_027710.tif
core_train_027711,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9123,96,96,96,96,30,-77.49255359216647,-9.30254479533358,-77.4661199701216,-9.276286604921792,-77.47933726184144,-9.289415760761935,0.0,1.0,sampled,,main/train/hr/core_train_027711.tif,main/train/lr/x2/core_train_027711.tif,main/train/lr/x4/core_train_027711.tif,main/train/lr/x6/core_train_027711.tif
core_train_027712,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9219,96,96,96,96,30,-77.46638087893045,-9.302286205545329,-77.43994609655343,-9.276026842819553,-77.4531639683709,-9.289156583437192,0.0,1.0,sampled,,main/train/hr/core_train_027712.tif,main/train/lr/x2/core_train_027712.tif,main/train/lr/x4/core_train_027712.tif,main/train/lr/x6/core_train_027712.tif
core_train_027713,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9315,96,96,96,96,30,-77.44020892787816,-9.302025702951,-77.4137729910588,-9.27576517361569,-77.42699144002852,-9.288895496158649,0.0,1.0,sampled,,main/train/hr/core_train_027713.tif,main/train/lr/x2/core_train_027713.tif,main/train/lr/x4/core_train_027713.tif,main/train/lr/x6/core_train_027713.tif
core_train_027714,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9507,96,96,96,96,30,-77.38786733478003,-9.301498960422231,-77.36142910674977,-9.275236114985862,-77.37464870118554,-9.2883675928206,0.0,1.0,sampled,,main/train/hr/core_train_027714.tif,main/train/lr/x2/core_train_027714.tif,main/train/lr/x4/core_train_027714.tif,main/train/lr/x6/core_train_027714.tif
core_train_027715,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9795,96,96,96,96,30,-77.30936080183295,-9.300694507373017,-77.28291918118795,-9.27442823059731,-77.29614047171827,-9.287561419963986,0.0,1.0,sampled,,main/train/hr/core_train_027715.tif,main/train/lr/x2/core_train_027715.tif,main/train/lr/x4/core_train_027715.tif,main/train/lr/x6/core_train_027715.tif
core_train_027716,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,9987,96,96,96,96,30,-77.2570270831246,-9.300148649066172,-77.23058323021718,-9.273880113285674,-77.24380563673434,-9.287014429396535,0.0,1.0,sampled,,main/train/hr/core_train_027716.tif,main/train/lr/x2/core_train_027716.tif,main/train/lr/x4/core_train_027716.tif,main/train/lr/x6/core_train_027716.tif
core_train_027717,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10083,96,96,96,96,30,-77.23086143157366,-9.299872853872827,-77.20441647138256,-9.273603197159742,-77.21763943146864,-9.286738072357885,0.0,1.0,sampled,,main/train/hr/core_train_027717.tif,main/train/lr/x2/core_train_027717.tif,main/train/lr/x4/core_train_027717.tif,main/train/lr/x6/core_train_027717.tif
core_train_027718,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10179,96,96,96,96,30,-77.20469659270117,-9.299595148365112,-77.17825053112618,-9.273324376434129,-77.19147404183077,-9.286459807862265,0.0,1.0,sampled,,main/train/hr/core_train_027718.tif,main/train/lr/x2/core_train_027718.tif,main/train/lr/x4/core_train_027718.tif,main/train/lr/x6/core_train_027718.tif
core_train_027719,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10371,96,96,96,96,30,-77.15236937541496,-9.299034007555,-77.12592112877596,-9.272761022336685,-77.1391457318642,-9.28589755765076,0.0,1.0,sampled,,main/train/hr/core_train_027719.tif,main/train/lr/x2/core_train_027719.tif,main/train/lr/x4/core_train_027719.tif,main/train/lr/x6/core_train_027719.tif
core_train_027720,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10467,96,96,96,96,30,-77.1262070082107,-9.298750572831691,-77.09975767789369,-9.272476489546138,-77.112982822746,-9.285613572515071,0.0,1.0,sampled,,main/train/hr/core_train_027720.tif,main/train/lr/x2/core_train_027720.tif,main/train/lr/x4/core_train_027720.tif,main/train/lr/x6/core_train_027720.tif
core_train_027721,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10563,96,96,96,96,30,-77.10004547610374,-9.298465228952184,-77.0735950680128,-9.272190053318464,-77.08682075167668,-9.285327681082787,0.0,1.0,sampled,,main/train/hr/core_train_027721.tif,main/train/lr/x2/core_train_027721.tif,main/train/lr/x4/core_train_027721.tif,main/train/lr/x6/core_train_027721.tif
core_train_027722,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10755,96,96,96,96,30,-77.04772493959054,-9.297888814904208,-77.02127239366823,-9.271611471735666,-77.03449914609546,-9.284750180510208,0.0,1.0,sampled,,main/train/hr/core_train_027722.tif,main/train/lr/x2/core_train_027722.tif,main/train/lr/x4/core_train_027722.tif,main/train/lr/x6/core_train_027722.tif
core_train_027723,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10851,96,96,96,96,30,-77.02156594638627,-9.297597745330403,-76.99511234040862,-9.271319326977354,-77.00833962278662,-9.284458571965658,0.0,1.0,sampled,,main/train/hr/core_train_027723.tif,main/train/lr/x2/core_train_027723.tif,main/train/lr/x4/core_train_027723.tif,main/train/lr/x6/core_train_027723.tif
core_train_027724,core,core_train,train,core_train,C07,热带安第斯,热带安第斯,Tropical Andes,GM_DEMSR_0061,C07_G03,req0018,req0018,EPSG:32717,17,19103,10947,96,96,96,96,30,-76.99540781068337,-9.297304767789752,-76.96895315055863,-9.27102527997553,-76.98218095993276,-9.28416505831601,0.0,1.0,sampled,,main/train/hr/core_train_027724.tif,main/train/lr/x2/core_train_027724.tif,main/train/lr/x4/core_train_027724.tif,main/train/lr/x6/core_train_027724.tif
